,signal,path,mfcc,mfcc_mean,zcr,sc,rms,melspectrogram
138,1,F:\RMS Samples\S1\A17LK_12055_1256_14_08_2017.MP3,"[-170.03157     213.16284    -125.947845     68.15104      -4.3308597
  -11.153595     18.333576    -14.861824     13.23967     -12.321238
    5.5303087     4.1102653   -11.310595     10.437077     -9.175637
    0.9351715     0.26056957   -5.844793      4.178296     -7.496124
    3.3000717    -3.0767987    -4.4935045     3.8558123    -7.2869873
    1.5297824    -2.6827204    -3.3700013     1.325442     -4.919627
    1.8722502    -3.4077134    -1.6538013     0.7305855    -4.7467356
    1.2740672    -3.4033937    -1.722005      0.262913     -3.3710573 ]",-1.602967024,0.1245677143,1610.789284,0.07389518619,1.041190624
139,3,F:\RMS Samples\S3\A17LK_12055_1256_30_07_2017.MP3,"[-1.61797943e+02  2.07481415e+02 -1.16917404e+02  5.73674812e+01
  5.21333456e+00 -1.19523478e+01  1.43055143e+01 -7.81146288e+00
  1.00505619e+01 -1.32844706e+01  6.43328094e+00  3.02939439e+00
 -1.14413214e+01  1.13635674e+01 -8.26314354e+00 -5.21382689e-01
  3.31401014e+00 -4.36090803e+00  4.54865026e+00 -4.56849480e+00
  2.96283579e+00 -1.81583190e+00 -3.11802840e+00  5.18701458e+00
 -5.11125565e+00  2.80810165e+00 -7.22598135e-02 -3.18586850e+00
  2.51363182e+00 -2.78376245e+00  1.82703924e+00 -1.46241999e+00
 -7.20096767e-01  1.62546968e+00 -3.21301723e+00  2.19115424e+00
 -1.39451468e+00 -1.14508760e+00  1.21849740e+00 -2.41245294e+00]",-0.5978121161,0.1224368028,1555.795679,0.08403418213,1.388984323
140,1,F:\RMS Samples\S1\A17LK_12055_1301_08_08_2017.MP3,"[-1.4186488e+02  2.0597444e+02 -1.2034811e+02  5.9667343e+01
 -2.2098739e+00 -1.6998102e+01  1.8217409e+01 -1.4477248e+01
  1.0188662e+01 -7.0069966e+00  2.3276415e+00  5.3337598e+00
 -9.0886459e+00  8.8901634e+00 -5.6520047e+00 -4.2601489e-02
  2.2759252e+00 -4.6487718e+00  4.6386623e+00 -4.1900787e+00
  3.4874849e+00  9.4817919e-01 -2.9494030e+00  5.3409100e+00
 -3.4719613e+00  2.0782042e+00  1.8587431e-01 -2.4767940e+00
  2.8898692e+00 -3.0938225e+00  1.4659960e+00 -1.1464009e+00
 -2.1478045e+00  8.2661563e-01 -4.2302947e+00  6.7892742e-01
 -1.9981989e+00 -2.8449330e+00  3.3477426e-01 -3.1303985e+00]",-0.456662178,0.1255994073,1608.226475,0.09324198961,1.654738426
141,1,F:\RMS Samples\S1\A17LK_12055_1301_09_08_2017.MP3,"[-1.7167575e+02  2.1462340e+02 -1.1787491e+02  7.0986183e+01
 -1.2746493e+01 -5.8017898e+00  2.5089371e+01 -1.5410882e+01
  2.0078241e+01 -7.7644987e+00  1.1813709e+00  3.3936460e+00
 -7.9157734e+00  9.4234037e+00 -7.6066747e+00  5.9018722e+00
  2.7830229e+00 -1.5909815e+00  7.6498523e+00 -5.2432413e+00
  6.0976052e+00 -4.8813075e-03 -1.1412425e+00  3.5031888e+00
 -7.8419194e+00  1.0086777e+00 -3.0121841e+00  7.8895381e-03
  3.0873272e+00 -4.6712065e+00  8.2304770e-01 -5.8847203e+00
 -3.0563498e+00 -1.0060540e+00 -5.5253978e+00 -5.3589530e-02
 -4.5018783e+00 -1.5345904e+00 -2.5594631e-01 -2.8976808e+00]",-0.4845134318,0.09012036805,1539.577596,0.0747178942,1.163066149
142,3,F:\RMS Samples\S3\A17LK_12055_1301_30_07_2017.MP3,"[-155.65941    211.59393   -123.7683      63.457397    -1.6790179
  -13.135935    18.494913   -13.103202    13.342397    -9.170519
    4.2403984    4.1309624  -10.983237     9.80458     -7.27542
    1.4549153    2.9464507   -3.6987624    5.586895    -6.1041956
    2.1749077   -2.3014457   -3.456061     6.022234    -4.9151673
    2.3433714   -0.7518366   -3.0288959    2.3668685   -4.0574827
    1.341942    -2.600696    -1.4613857    2.0996988   -3.5676875
    2.152071    -1.5565213   -1.5541698    0.678128    -3.6589265]",-0.5814048648,0.1246416284,1588.903418,0.08566382527,1.402622342
143,1,F:\RMS Samples\S1\A17LK_12055_1306_08_08_2017.MP3,"[-157.5624      216.29352    -125.00731      68.413734     -2.879365
  -12.974807     18.800459    -15.217574     13.455567    -10.530054
    3.9692512     4.8239675   -10.768577     10.87565      -6.5645194
    2.4724736     3.1693223    -3.8082633     5.557135     -6.1122947
    3.4647923    -1.7674017    -4.046366      4.502517     -6.822474
    1.2953851    -1.6327378    -3.4072635     1.862356     -4.172691
    2.3633637    -1.6863333    -0.46641296    2.5229719    -3.2838733
    2.8349018    -1.2534238    -0.7845106     1.5737618    -2.8062627 ]",-0.3825949132,0.1202974932,1579.161972,0.08704849333,1.468793154
144,1,F:\RMS Samples\S1\A17LK_12055_1306_09_08_2017.MP3,"[-172.37651     222.28749    -107.38335      79.95872     -12.244642
   -6.3652716    20.824478    -21.376772     15.733231    -10.878206
    1.803114      3.7735586    -8.679418      7.564698    -10.739979
    2.5307193    -2.0711753    -5.2798505     4.7928333    -8.546981
    3.2622404    -2.9731739    -3.0269563     2.5786283    -7.095497
    1.6328337    -6.110098     -4.622018     -1.7440194    -7.24401
    1.9242291    -2.544064      2.7450178     5.169123      1.2780552
    6.391277     -0.5394612     1.0719523    -0.37612942   -3.809679  ]",-0.5176270604,0.07496573072,1406.57946,0.0879720971,1.717282891
145,3,F:\RMS Samples\S3\A17LK_12055_1306_30_07_2017.MP3,"[-160.48969    206.39925   -117.19416     59.808598     0.5680041
  -13.691029    16.065388   -10.819354    11.656707   -10.082166
    5.18925      3.5181458  -11.291385     9.857031    -7.007399
    0.9658191    2.8301272   -3.9733183    4.751942    -5.437969
    2.7831304   -1.6573037   -3.486856     4.8072104   -4.863419
    3.0318372    0.9138383   -1.3340514    2.526806    -3.9423711
    1.4702992   -1.9175919   -0.7385697    2.0841868   -3.433801
    2.0435445   -1.6625731   -1.3994262    1.4747878   -2.1663659]",-0.5960725546,0.1253396739,1569.500985,0.08022503555,1.250552535
146,1,F:\RMS Samples\S1\A17LK_12055_1307_14_08_2017.MP3,"[-4.2968829e+02  1.4977362e+02 -1.2228978e+02  9.4327499e+01
 -5.1039688e+01  1.9710369e+01  1.3419954e+01 -2.5644299e+01
  3.4697269e+01 -2.6097614e+01  1.6481052e+01 -3.4749615e-01
 -6.3465500e+00  1.8324562e+01 -1.5321082e+01  1.6575310e+01
 -3.5265586e+00  4.1902637e-01  8.8137169e+00 -8.7301435e+00
  1.2728321e+01 -4.9803286e+00  6.3301454e+00  3.5036526e+00
 -4.8461957e+00  9.7629614e+00 -4.6988044e+00  7.3765974e+00
  1.2717891e+00  5.8089846e-01  6.3509097e+00 -4.8167286e+00
  6.5329986e+00 -1.9735774e+00  1.0971799e+00  2.4629071e+00
 -1.4746118e+00  7.4735999e+00 -2.2369862e+00  4.4417319e+00]",-6.790065765,0.1075909816,2536.058432,0.005210442469,0.001999370055
147,1,F:\RMS Samples\S1\A17LK_12055_1311_14_08_2017.MP3,"[-4.3021371e+02  1.4948108e+02 -1.2207017e+02  9.4176422e+01
 -5.1269199e+01  1.9706415e+01  1.3338147e+01 -2.5575689e+01
  3.4435970e+01 -2.6126247e+01  1.6766510e+01 -7.9298176e-02
 -6.2483182e+00  1.8176481e+01 -1.5384441e+01  1.6299013e+01
 -3.6533914e+00  4.7767580e-01  8.7824965e+00 -8.6051521e+00
  1.2901440e+01 -5.1120496e+00  6.2982516e+00  3.3619292e+00
 -4.6021538e+00  9.9290123e+00 -4.7633133e+00  7.3678980e+00
  1.3703095e+00  8.2067490e-01  6.3528552e+00 -4.7081990e+00
  6.6460242e+00 -2.1297879e+00  1.0891098e+00  2.4102066e+00
 -1.5518162e+00  7.4302955e+00 -2.1424413e+00  4.2663226e+00]",-6.80877018,0.1084710651,2541.23978,0.005195685197,0.001989756012
148,3,F:\RMS Samples\S3\A17LK_12160_1348_01_08_2017.MP3,"[-1.6205029e+02  2.1771968e+02 -1.2026830e+02  6.2419815e+01
  1.9483708e+00 -1.5228899e+01  1.2410742e+01 -1.1221256e+01
  8.7930756e+00 -1.5508266e+01  6.6682520e+00  2.9422145e+00
 -1.1426704e+01  1.3976656e+01 -6.8043756e+00  2.0714524e+00
  5.3971124e+00 -3.1313441e+00  5.8750415e+00 -5.2015538e+00
  2.3207669e+00 -3.7019010e+00 -5.0329032e+00  4.3971276e+00
 -6.6856976e+00  2.3482406e+00 -4.9252459e-01 -2.6190534e+00
  4.5389686e+00 -2.2204156e+00  2.6695070e+00 -4.4828585e-01
 -1.0901295e-01  2.5732851e+00 -2.1381798e+00  3.6269827e+00
 -8.3133399e-01 -1.1402601e+00  6.3370776e-01 -4.0717392e+00]",-0.4250327051,0.1182020523,1524.59605,0.08692774922,1.473039269
149,1,F:\RMS Samples\S1\A17LK_12160_1348_13_08_2017.MP3,"[-152.63344     222.63425    -131.25647      74.00432      -9.292305
  -12.804089     22.999737    -20.175194     15.323003     -9.852045
    1.2632661     6.0299964   -11.127689     10.1541815    -7.0920415
    1.2814106     1.631924     -5.3488474     5.2367215    -7.0117764
    3.2686782    -0.6970372    -3.32013       5.6721363    -4.784771
    3.9213395     0.41806495   -1.3878998     2.9911184    -5.429844
    0.6543456    -4.248912     -3.3130596     0.5163123    -5.6161895
    0.3413193    -4.4584885    -4.191504     -1.1865964    -4.565134  ]",-0.7862839699,0.1245173055,1610.593149,0.093444556,1.701236486
150,2,F:\RMS Samples\S2\A17LK_12160_1348_31_07_2017.MP3,"[-160.22452     219.75641    -135.36778      65.563484     -0.25199047
  -15.817259     17.714087    -11.418652     13.82481     -12.270469
    6.0898757     4.2700686   -12.7731495    14.154494     -6.4800005
    1.9360594     6.0142827    -4.3660703     6.3026304    -4.0426583
    4.190994     -0.5862031    -4.1055737     4.803978     -6.903194
    1.9345416    -0.79404473   -4.518378      2.8653924    -4.426647
    1.1506839    -1.6611872    -2.560913      1.8826959    -3.272559
    2.1481447    -1.1443691    -1.0352508     1.4685347    -4.0073676 ]",-0.5489271283,0.141658678,1636.03932,0.0895704329,1.42403698
151,3,F:\RMS Samples\S3\A17LK_12160_1353_01_08_2017.MP3,"[-1.77024292e+02  2.01996063e+02 -1.11329735e+02  5.86614304e+01
  7.14482021e+00 -1.07897186e+01  1.11208200e+01 -5.72595978e+00
  1.03143787e+01 -1.34632244e+01  1.10050945e+01  1.82441449e+00
 -1.10821228e+01  1.41204624e+01 -8.25687408e+00  1.58104372e+00
  4.15191126e+00 -4.89727163e+00  3.10223985e+00 -5.58945179e+00
  2.13049984e+00 -4.21873474e+00 -3.57019091e+00  3.52643323e+00
 -6.72106504e+00  2.81062031e+00 -6.74578607e-01 -2.13327360e+00
  2.87161231e+00 -2.68293834e+00  3.00151682e+00  1.21248014e-01
  1.18505383e+00  2.19915295e+00 -1.61936021e+00  3.00371814e+00
 -1.84102917e+00 -3.15095603e-01  7.61157870e-01 -2.67994237e+00]",-0.6995289922,0.1105733049,1519.195512,0.07933761925,1.350966454
152,1,F:\RMS Samples\S1\A17LK_12160_1353_13_08_2017.MP3,"[-1.55157822e+02  2.18360382e+02 -1.25600845e+02  7.25746155e+01
 -1.23072376e+01 -1.41833982e+01  2.16469631e+01 -2.11736145e+01
  1.44805288e+01 -8.77258682e+00  1.30997050e+00  6.48089457e+00
 -8.58792591e+00  1.10674992e+01 -4.79574871e+00  4.48044586e+00
  3.30501056e+00 -4.15905190e+00  5.68020248e+00 -6.03757763e+00
  3.92085052e+00 -1.14534192e-01 -2.70994568e+00  4.94814968e+00
 -5.33714247e+00  2.54473662e+00 -1.38652921e+00 -2.78155255e+00
  9.06554282e-01 -6.65188646e+00  4.60641384e-02 -4.77710009e+00
 -3.69901919e+00 -5.29264629e-01 -6.64508867e+00 -4.17505085e-01
 -4.57977819e+00 -4.29205561e+00 -1.97173619e+00 -5.24561119e+00]",-1.004042268,0.1165601865,1583.357366,0.09153345972,1.681578159
153,2,F:\RMS Samples\S2\A17LK_12160_1353_31_07_2017.MP3,"[-1.5203804e+02  2.0802702e+02 -1.1927633e+02  5.8814472e+01
  4.0312696e+00 -1.4304905e+01  1.6523607e+01 -9.2800007e+00
  1.0774092e+01 -9.8324919e+00  5.3740230e+00  4.6009779e+00
 -1.0118739e+01  1.1115531e+01 -6.3529344e+00 -2.0009439e-01
  2.8163967e+00 -5.3397222e+00  3.8241682e+00 -4.8155346e+00
  2.2583535e+00 -1.5979319e+00 -4.1401677e+00  4.0445881e+00
 -5.9130406e+00  1.5996547e+00  3.6017793e-01 -3.0607433e+00
  2.4851613e+00 -3.0323119e+00  1.3300195e+00 -1.1426800e+00
 -1.4340756e+00  1.1488475e+00 -3.7818654e+00  1.6479045e+00
 -8.2172936e-01 -1.0562758e+00  2.0680349e+00 -1.9287688e+00]",-0.4156023562,0.1244701868,1569.069737,0.0895441547,1.538158894
154,3,F:\RMS Samples\S3\A17LK_12160_1358_01_08_2017.MP3,"[-1.63067902e+02  2.23356842e+02 -1.34851181e+02  7.21357803e+01
 -4.92377281e+00 -1.37863455e+01  2.07579556e+01 -1.48154812e+01
  1.58516874e+01 -1.08033247e+01  5.73362207e+00  5.67392635e+00
 -1.18502913e+01  1.22474394e+01 -7.76617908e+00  1.56931674e+00
  2.64660835e+00 -4.99745798e+00  6.14402628e+00 -5.86352921e+00
  4.92725897e+00 -3.31389219e-01 -2.82395792e+00  6.63591766e+00
 -5.44517517e+00  3.68726087e+00  3.55788879e-02 -2.07015538e+00
  3.68375230e+00 -3.97397637e+00  2.86184049e+00 -2.12514067e+00
 -1.29680860e+00  2.42118883e+00 -4.14568233e+00  2.79348803e+00
 -1.80851328e+00 -1.48604608e+00  1.68073952e+00 -2.97149968e+00]",-0.1589895934,0.1373444651,1622.479438,0.08365835249,1.280930996
155,1,F:\RMS Samples\S1\A17LK_12160_1358_13_08_2017.MP3,"[-1.4750899e+02  2.1823862e+02 -1.3056357e+02  7.0864395e+01
 -8.9340515e+00 -1.5398000e+01  2.2732809e+01 -1.8469835e+01
  1.5755708e+01 -7.1136937e+00  2.1817524e+00  7.3621984e+00
 -1.0248309e+01  9.5801888e+00 -6.5181212e+00  1.1212707e+00
  2.7630174e+00 -4.6056376e+00  5.6894708e+00 -5.7552762e+00
  2.7997129e+00 -5.8063787e-01 -3.5953496e+00  5.3605752e+00
 -4.5456753e+00  2.9206619e+00  1.1675328e-01 -2.1529267e+00
  2.4070325e+00 -5.4002867e+00  2.3521844e-01 -3.5717344e+00
 -3.3261993e+00  1.8019184e-01 -5.7668462e+00  6.6042975e-02
 -3.5782042e+00 -3.6710951e+00 -8.0198979e-01 -4.7905087e+00]",-0.6630336642,0.1296626949,1634.14582,0.09495324641,1.713251233
156,2,F:\RMS Samples\S2\A17LK_12160_1358_31_07_2017.MP3,"[-1.7287617e+02  2.1043532e+02 -1.2198221e+02  5.7436565e+01
  2.1856501e+00 -1.1945833e+01  1.3444544e+01 -6.9147944e+00
  1.3444690e+01 -1.2399855e+01  9.5318575e+00  2.6057045e+00
 -1.2089651e+01  1.3089842e+01 -8.6200771e+00  1.0869658e+00
  3.3639030e+00 -5.2138929e+00  4.5679832e+00 -4.9901652e+00
  4.0796981e+00 -1.6417459e+00 -2.4585648e+00  5.5690451e+00
 -5.5746126e+00  4.1332903e+00  4.8542148e-01 -1.8418847e+00
  3.9731815e+00 -2.8933632e+00  2.2964702e+00 -1.2382064e+00
 -1.9600505e-01  1.7893293e+00 -3.1255956e+00  2.6105945e+00
 -1.6983483e+00 -3.2805949e-01  1.5829737e+00 -2.5252883e+00]",-0.5710327029,0.1248726223,1556.540965,0.07791540772,1.19015193
157,3,F:\RMS Samples\S3\A17LK_12160_1405_01_08_2017.MP3,"[-1.8694014e+02  2.1117976e+02 -1.0746950e+02  6.1623489e+01
  3.0753424e+00 -9.9956665e+00  8.7971964e+00 -6.3181796e+00
  1.1443757e+01 -1.7196518e+01  1.1411118e+01  1.2158798e+00
 -1.1676710e+01  1.5634149e+01 -8.0401421e+00  3.4664860e+00
  4.2173343e+00 -5.4984999e+00  3.1808558e+00 -5.7426734e+00
  2.5832181e+00 -4.7061005e+00 -2.4981880e+00  3.7444305e+00
 -7.1170626e+00  4.1990323e+00 -4.0299642e-01 -1.3455549e+00
  1.9241636e+00 -5.4099832e+00  2.5099561e-01 -3.0461063e+00
 -1.0682654e-02  7.7341902e-01 -2.7232647e+00  1.7893491e+00
 -4.2415786e+00 -1.8705091e+00 -1.2566270e+00 -2.6109030e+00]",-1.140190363,0.09794787793,1429.673498,0.07512116432,1.203440666
158,1,F:\RMS Samples\S1\A17LK_12160_1405_13_08_2017.MP3,"[-1.4810289e+02  2.1894594e+02 -1.3079704e+02  7.1811722e+01
 -8.7204275e+00 -1.3883126e+01  2.3186712e+01 -1.8552036e+01
  1.5312213e+01 -8.6798372e+00  1.1598657e+00  6.0232339e+00
 -1.0610793e+01  9.7429047e+00 -6.6946735e+00  9.7323328e-01
  1.6618465e+00 -5.0415387e+00  5.4941297e+00 -5.8636670e+00
  3.1951420e+00 -9.1793066e-01 -3.5231676e+00  5.4669571e+00
 -4.4131908e+00  3.3062923e+00 -2.3273284e-02 -1.9224291e+00
  2.3808477e+00 -5.2473121e+00  7.1561438e-01 -4.1058393e+00
 -3.7088130e+00  2.8765193e-01 -5.6846642e+00 -2.0345917e-01
 -4.2120833e+00 -4.0667071e+00 -1.0758600e+00 -4.4513392e+00]",-0.7709450722,0.1283216564,1624.585986,0.09500150383,1.723726869
159,2,F:\RMS Samples\S2\A17LK_12160_1405_31_07_2017.MP3,"[-1.6402708e+02  2.1649449e+02 -1.2877806e+02  6.0828957e+01
  7.4780814e-02 -1.4011215e+01  1.5454672e+01 -1.0985850e+01
  1.3428156e+01 -1.1232636e+01  8.1473942e+00  5.0431991e+00
 -1.1449883e+01  1.3176509e+01 -8.2828131e+00 -9.0451345e-02
  3.2575119e+00 -6.1407347e+00  4.2649117e+00 -5.0318003e+00
  4.1420636e+00 -3.7417769e-01 -2.4663210e+00  6.2422481e+00
 -5.3740373e+00  3.0654509e+00 -5.7929599e-01 -3.8462009e+00
  3.0915718e+00 -3.7248681e+00  2.0546880e+00 -8.7008202e-01
 -1.2427459e+00  1.5415630e+00 -3.9760671e+00  1.6699344e+00
 -2.2385850e+00 -1.7762110e+00  1.1733369e+00 -3.1062908e+00]",-0.6613493562,0.1313096664,1586.787134,0.08424036205,1.332585931
160,1,F:\RMS Samples\S1\A17LK_12160_1409_13_08_2017.MP3,"[-1.53258041e+02  2.21627594e+02 -1.29653641e+02  7.44243088e+01
 -1.04694328e+01 -1.42723732e+01  2.11811104e+01 -2.09986420e+01
  1.43039465e+01 -1.03074179e+01  1.32837069e+00  5.19003868e+00
 -1.09546013e+01  9.47198105e+00 -8.16093731e+00  1.39134037e+00
  1.36325908e+00 -5.06046057e+00  5.25481415e+00 -6.90114307e+00
  3.88366318e+00 -2.19823852e-01 -1.89311039e+00  6.59726095e+00
 -4.28391409e+00  3.55968928e+00 -1.17038035e+00 -2.38736224e+00
  1.92320752e+00 -5.50321531e+00  1.28321266e+00 -3.69351935e+00
 -2.37805176e+00  3.52258205e-01 -5.34712505e+00  1.05177665e+00
 -3.89288425e+00 -2.99254465e+00 -8.40638518e-01 -4.65417385e+00]",-0.8776400685,0.1254210866,1604.595862,0.09164246172,1.638001323
161,3,F:\RMS Samples\S3\A17LK_12160_1410_01_08_2017.MP3,"[-1.6339639e+02  2.1297635e+02 -1.2552369e+02  6.4222565e+01
 -5.1980633e-01 -1.4051399e+01  1.6249685e+01 -1.1691062e+01
  1.2506779e+01 -1.1391408e+01  6.9471927e+00  5.1895695e+00
 -1.0168657e+01  1.3182818e+01 -6.8062129e+00  1.3468692e+00
  3.8154752e+00 -4.7132077e+00  4.8531327e+00 -4.6338577e+00
  4.2319021e+00 -1.3729205e+00 -3.0306616e+00  5.5950742e+00
 -5.8467116e+00  2.8009338e+00 -3.3607431e-02 -2.3807290e+00
  3.5627890e+00 -2.6750348e+00  2.9101636e+00 -5.2916980e-01
  4.1800296e-01  3.1283441e+00 -2.2369237e+00  3.3797724e+00
 -1.3297904e+00 -1.2455264e+00  1.5608128e+00 -2.5507810e+00]",-0.1812331378,0.1291739088,1601.563792,0.08081229031,1.229776263
162,2,F:\RMS Samples\S2\A17LK_12160_1410_31_07_2017.MP3,"[-151.56064     220.72018    -131.64215      67.60058      -4.8994455
  -15.966945     19.37841     -16.492865     13.534192     -9.761893
    3.6868505     6.40763     -10.619548     11.973751     -5.9367976
    1.2261795     3.687461     -5.084727      5.010768     -5.8814363
    3.0618622    -0.49750295   -3.9788647     5.4414325    -5.4199543
    2.2478228     0.381872     -2.0182252     3.865266     -3.6140416
    1.9397303    -1.4716486    -1.4270093     2.1462       -4.7242312
    0.94111264   -2.1761782    -2.3971348     0.6990597    -4.006825  ]",-0.3906924725,0.1312927806,1606.58159,0.09279172122,1.608731627
163,2,F:\RMS Samples\S2\A17LK_12160_1415_31_07_2017.MP3,"[-1.6776140e+02  2.0996884e+02 -1.2284897e+02  5.7197521e+01
  1.8992665e+00 -1.3697846e+01  1.2776459e+01 -9.2602654e+00
  1.2375183e+01 -1.1540463e+01  9.1676064e+00  4.5907121e+00
 -1.1189647e+01  1.2879657e+01 -7.2382131e+00  9.2626292e-01
  3.7414031e+00 -4.5546608e+00  4.7658262e+00 -4.3616896e+00
  4.0521946e+00 -1.4882419e+00 -3.3118069e+00  4.4953303e+00
 -6.6993899e+00  2.3692842e+00  1.4870839e-01 -2.0990872e+00
  4.4125948e+00 -1.3564078e+00  4.0774984e+00  8.5517937e-01
  7.9348874e-01  2.6660044e+00 -2.7659261e+00  2.5849562e+00
 -1.3115555e+00 -7.8069603e-01  1.6264749e+00 -2.5358751e+00]",-0.4107921124,0.1273129112,1570.206469,0.08053292334,1.250823021
164,3,F:\RMS Samples\S3\A17MB_09410_1301_12_08_2017.MP3,"[-1.0933490e+02  2.1451294e+02 -1.1918394e+02  5.5732765e+01
  8.2137909e+00 -1.8669483e+01  1.8551737e+01 -9.5855103e+00
  9.0170689e+00 -7.8818626e+00  4.0725547e-01  7.8637104e+00
 -1.1307306e+01  9.8220825e+00  5.8505255e-01 -4.3301296e+00
  2.2813139e+00 -3.1997914e+00  2.9652398e+00 -5.0078931e+00
  1.3807237e-01  1.7432153e+00 -5.4488177e+00  2.1644464e+00
 -3.8689940e+00 -7.3804802e-01  1.9873178e+00 -2.5883515e+00
  2.1431553e+00 -1.8656063e+00  1.4057814e-03 -4.7820294e-01
 -2.7260485e+00  1.7419814e+00 -2.7124763e+00 -6.6326225e-01
 -1.7803880e+00 -5.0014896e+00  3.9675400e-01 -1.6762927e+00]",0.5555120707,0.1211954287,1519.671894,0.154207319,4.716165543
165,2,F:\RMS Samples\S2\A17MB_09410_1301_31_07_2017.MP3,"[-1.1260288e+02  2.3161678e+02 -1.5176065e+02  8.3721336e+01
 -1.4489750e+01 -1.9642063e+01  3.4291855e+01 -2.8697304e+01
  1.8456982e+01 -3.2541051e+00 -6.5023508e+00  1.4254415e+01
 -1.3287714e+01  9.2829247e+00 -1.0572613e+00 -3.9916322e+00
  7.2696691e+00 -6.9990139e+00  4.7555485e+00 -1.7568880e+00
 -2.3773422e+00  3.4159997e+00 -5.4351964e+00  2.3699238e+00
 -1.6319579e+00 -1.5724059e+00  2.2356026e+00 -2.3711984e+00
  1.7314632e+00 -1.7752098e+00 -1.5454168e+00 -4.4862311e-02
 -3.0453086e+00 -7.5158253e-02 -1.9027236e+00 -1.5471505e+00
 -4.5113200e-01 -2.0308714e+00 -4.0612313e-01 -1.2796029e+00]",0.5467306376,0.1527749158,1788.246613,0.1444164962,3.62264204
166,3,F:\RMS Samples\S3\A17MB_09410_1306_12_08_2017.MP3,"[-1.1956538e+02  2.1259888e+02 -1.1829582e+02  4.8905701e+01
  1.0057544e+01 -1.5632981e+01  1.5503173e+01 -8.9315109e+00
  7.8536258e+00 -9.7160664e+00  8.5985607e-01  3.2992735e+00
 -1.2602989e+01  1.3668791e+01  2.7272038e+00 -3.2127073e+00
  2.3971775e+00 -1.3407742e+00  3.7624786e+00 -5.5851803e+00
  1.4027436e+00  1.1412154e+00 -6.5845056e+00  1.2509787e+00
 -4.9940357e+00 -7.1134150e-01  2.2643435e+00 -1.3963151e+00
  3.1744299e+00 -1.4722819e+00 -9.7646557e-02 -2.0057526e+00
 -3.2291424e+00  2.8050897e+00 -9.9193424e-01  7.2885144e-01
 -1.8101686e+00 -3.8297155e+00  2.7221310e+00 -8.5297920e-02]",0.3757986426,0.1192735895,1490.002031,0.1474522054,4.394917488
167,2,F:\RMS Samples\S2\A17MB_09410_1306_31_07_2017.MP3,"[-1.10345146e+02  2.29563889e+02 -1.49469055e+02  8.09280930e+01
 -1.25005522e+01 -2.02987022e+01  3.43336296e+01 -2.73116722e+01
  1.75546436e+01 -2.99501419e+00 -7.23097277e+00  1.40544643e+01
 -1.29350443e+01  8.69627762e+00 -4.89838839e-01 -4.32206297e+00
  6.79198456e+00 -6.71348190e+00  4.57197809e+00 -9.59463060e-01
 -2.04821205e+00  3.73971820e+00 -5.20265007e+00  1.51450098e+00
 -1.70017314e+00 -2.00054026e+00  1.95221245e+00 -2.92401838e+00
  6.25656486e-01 -1.48501551e+00 -1.45904243e+00  2.22172961e-01
 -2.19477654e+00  2.91260928e-01 -1.24274504e+00 -1.23066342e+00
 -5.52163541e-01 -1.94893694e+00 -5.80462813e-01 -8.70000005e-01]",0.5957516432,0.1525973881,1773.49678,0.1458724141,3.711089373
